//X Y Z C2M_signed_distances[<5] R G B
0.22154045 0.01536961 -0.03482317 -0.001288 255 172 51
0.22287755 0.01442163 -0.03562374 -0.001325 255 172 51
0.22351329 0.01399327 -0.03638928 -0.001242 255 172 51
0.22279625 0.01518302 -0.03488459 -0.001208 255 172 51
0.22449654 0.01366184 -0.03759847 -0.000972 255 172 51
0.22385657 0.01435979 -0.03556693 -0.001295 255 172 51
0.22344960 0.01463748 -0.03522806 -0.001303 255 172 51
0.22513299 0.01427853 -0.03577983 -0.001110 255 172 51
0.22650303 0.01346772 -0.03832850 -0.000876 255 172 51
0.22416651 0.01489832 -0.03500900 -0.001162 255 172 51
0.22645611 0.01384584 -0.03666276 -0.001070 255 172 51
0.22661830 0.01428751 -0.03560035 -0.001077 255 172 51
0.22820914 0.01331160 -0.03864513 -0.000919 255 172 51
0.22831409 0.01376614 -0.03700282 -0.001076 255 172 51
0.22544618 0.01518705 -0.03469528 -0.000970 255 172 51
0.22628692 0.01470006 -0.03504063 -0.001038 255 172 51
0.22757922 0.01418485 -0.03586868 -0.001088 255 172 51
0.22750629 0.01487250 -0.03490853 -0.000903 255 172 51
0.22979908 0.01341893 -0.03800821 -0.001158 255 172 51
0.22891122 0.01460448 -0.03544004 -0.000934 255 172 51
0.22659333 0.01527776 -0.03449710 -0.000897 255 172 51
0.23070519 0.01420604 -0.03631657 -0.001177 255 172 51
0.22743493 0.01577691 -0.03415830 -0.000680 255 172 51
0.22898881 0.01581994 -0.03420498 -0.000526 255 172 51
0.23109612 0.01354590 -0.03765904 -0.001339 255 172 51
0.23030774 0.01527308 -0.03473358 -0.000814 255 172 51
0.23161732 0.01521168 -0.03491428 -0.001000 255 172 51
0.23029511 0.01611763 -0.03396656 -0.000400 255 172 51
0.23278233 0.01474309 -0.03565377 -0.001331 255 172 51
0.23431093 0.01442686 -0.03617468 -0.001601 255 172 51
0.23428641 0.01520305 -0.03507759 -0.001415 255 172 51
0.23503803 0.01482926 -0.03552461 -0.001586 255 172 51
0.23572318 0.01455051 -0.03603340 -0.001710 255 172 51
0.23582137 0.01541234 -0.03494155 -0.001436 255 172 51
0.23742314 0.01585512 -0.03459568 -0.001241 255 172 51
0.23850845 0.01695033 -0.03364696 -0.000671 255 172 51
0.23966327 0.01853321 -0.03235211 -0.000235 255 172 51
0.23968323 0.02022616 -0.03146801 0.000087 255 172 51
0.24106228 0.01950284 -0.03129801 -0.000016 255 172 51
0.24064450 0.02071123 -0.03085437 0.000213 255 172 51
0.23982280 0.02136134 -0.03092280 0.000319 255 172 51
0.24184109 0.02057124 -0.03032365 0.000271 255 172 51
0.23951727 0.02236844 -0.03062428 0.000502 255 172 51
0.24077205 0.02187005 -0.03020009 0.000452 255 172 51
0.23877719 0.02335371 -0.03057314 0.000714 255 172 51
0.23678946 0.02486164 0.03269859 0.000703 255 172 51
0.23615330 0.02463541 0.03248918 0.000459 255 172 51
0.23660298 0.02433900 0.03322525 0.000911 255 172 51
0.23653291 0.02490860 0.03221622 0.000381 255 172 51
0.23570924 0.02422548 0.03288354 0.000646 255 172 51
0.23718163 0.02483084 0.03310500 0.000957 255 172 51
0.23712488 0.02509479 0.03201485 0.000291 255 172 51
0.23629248 0.02484100 0.03136450 -0.000083 255 172 51
0.23540084 0.02437512 0.03214874 0.000155 255 172 51
0.23591898 0.02392558 0.03329554 0.000954 255 172 51
0.23744544 0.02508592 0.03272694 0.000766 255 172 51
0.23516710 0.02397544 0.03263045 0.000390 255 172 51
0.23642972 0.02344639 0.03355269 0.001034 255 172 51
0.23548661 0.02388232 0.03309904 0.000792 255 172 51
0.23759873 0.02498240 0.03311019 0.001025 255 172 51
0.23522793 0.02442002 0.03125261 -0.000328 255 172 51
0.23499069 0.02411774 0.03223454 0.000155 255 172 51
0.23571448 0.02359127 0.03331676 0.000914 255 172 51
0.23677574 0.02496311 0.02956181 -0.000377 255 172 51
0.23562475 0.02461298 0.03011372 -0.000531 255 172 51
0.23492077 0.02406090 0.03179046 -0.000224 255 172 51
0.23488903 0.02384367 0.03216932 -0.000010 255 172 51
0.23532636 0.02351878 0.03296309 0.000622 255 172 51
0.23747599 0.02282807 0.03390565 0.001302 255 172 51
0.23577881 0.02303080 0.03322618 0.000758 255 172 51
0.23491731 0.02425887 0.03060175 -0.000676 255 172 51
0.23481084 0.02402083 0.03119995 -0.000634 255 172 51
0.23501538 0.02353868 0.03243263 0.000160 255 172 51
0.23651642 0.02236749 0.03348636 0.000912 255 172 51
0.23623039 0.02471304 0.02847527 -0.000654 255 172 51
0.23502271 0.02430964 0.02996459 -0.000778 255 172 51
0.23487222 0.02324769 0.03147864 -0.000783 255 172 51
0.23530483 0.02285429 0.03254549 0.000161 255 172 51
0.23757675 0.02117706 0.03368190 0.001043 255 172 51
0.23582792 0.02221789 0.03290047 0.000407 255 172 51
0.23534188 0.02434658 0.02916319 -0.000848 255 172 51
0.23474936 0.02399465 0.03016779 -0.001032 255 172 51
0.23470114 0.02381773 0.03069099 -0.001014 255 172 51
0.23638305 0.02136510 0.03298426 0.000393 255 172 51
0.23554692 0.02426297 0.02789676 -0.001043 255 172 51
0.23489043 0.02400418 0.02959843 -0.001091 255 172 51
0.23472686 0.02325605 0.02982999 -0.001789 255 172 51
0.23555507 0.02133091 0.03173438 -0.000721 255 172 51
0.23912248 0.02023061 0.03415800 0.001515 255 172 51
0.23681641 0.01964780 0.03254516 0.000005 255 172 51
0.23499577 0.02377882 0.02871327 -0.001397 255 172 51
0.23489609 0.02203121 0.03039345 -0.001863 255 172 51
0.23811592 0.01923485 0.03358580 0.000964 255 172 51
0.23505199 0.02361933 0.02746614 -0.001628 255 172 51
0.23473264 0.02191416 0.02912202 -0.002886 255 172 51
0.23510914 0.02023702 0.02949787 -0.002764 255 172 51
0.23908553 0.01871232 0.03402158 0.001350 255 172 51
0.24016175 0.01886095 0.03422928 0.001557 255 172 51
0.23792414 0.01758022 0.03262752 0.000015 255 172 51
0.23599397 0.01888042 0.03085105 -0.001637 255 172 51
0.23474069 0.02280141 0.02813163 -0.002314 255 172 51
0.23864074 0.01815298 0.03363763 0.000989 255 172 51
0.23676550 0.01798336 0.03158371 -0.000961 255 172 51
0.23560485 0.01826544 0.02940211 -0.002949 255 172 51
0.23978879 0.01719812 0.03374212 0.001044 255 172 51
0.23669907 0.01588321 0.02999146 -0.002556 255 172 51
0.24086426 0.01662440 0.03398737 0.001283 255 172 51
0.23925811 0.01511764 0.03253834 -0.000126 255 172 51
0.23876329 0.01282039 0.03149409 -0.001179 255 172 51
0.23719235 0.01217345 0.02971344 -0.002911 255 172 51
0.23590913 0.01280431 0.02736474 -0.005112 255 172 51
0.23837113 0.01071784 0.03114323 -0.001532 255 172 51
0.23959796 0.01110197 0.03210160 -0.000609 255 172 51
0.23731706 0.01021421 0.02990451 -0.002742 255 172 51
0.23643729 0.01054072 0.02831000 -0.004289 255 172 51
0.23531230 0.01179376 0.02537559 -0.004582 255 172 51
0.23799436 0.00892259 0.03102962 -0.001651 255 172 51
0.23568094 0.01050684 0.02639010 -0.004883 255 172 51
0.23680878 0.00856611 0.02925999 -0.003399 255 172 51
0.23600426 0.00893180 0.02734020 -0.005054 255 172 51
0.23521274 0.01024300 0.02457464 -0.004474 255 172 51
0.23848818 0.00840308 0.03178775 -0.000911 255 172 51
0.23753299 0.00730103 0.03096593 -0.001728 255 172 51
0.23548584 0.00882181 0.02562739 -0.004683 255 172 51
0.23840864 0.00753333 0.03201867 -0.000692 255 172 51
0.23807049 0.00808467 0.03150451 -0.001189 255 172 51
0.23648264 0.00635094 0.02927915 -0.003396 255 172 51
0.23613417 0.00755874 0.02798011 -0.004625 255 172 51
0.23569107 0.00758641 0.02661838 -0.004775 255 172 51
0.23726514 0.00490628 0.03148261 -0.001242 255 172 51
0.23537178 0.00743563 0.02529620 -0.004545 255 172 51
0.23840106 0.00666684 0.03240312 -0.000328 255 172 51
0.23580660 0.00633923 0.02743595 -0.004696 255 172 51
0.23620717 0.00473701 0.02959125 -0.003084 255 172 51
0.23793575 0.00652809 0.03191370 -0.000809 255 172 51
0.23546852 0.00648243 0.02606587 -0.004530 255 172 51
0.23853880 0.00646190 0.03258689 -0.000153 255 172 51
0.23578139 0.00502862 0.02818302 -0.004377 255 172 51
0.23605742 0.00373538 0.03018624 -0.002546 255 172 51
0.23828496 0.00605549 0.03239535 -0.000348 255 172 51
0.23558210 0.00377508 0.02879578 -0.003838 255 172 51
0.23534174 0.00402535 0.02752575 -0.004290 255 172 51
0.26145792 0.00971015 0.02495878 -0.003935 255 172 51
0.26073441 0.00816723 0.02493216 -0.004506 255 172 51
0.26027840 0.00854624 0.02520190 -0.004215 255 172 51
0.26147205 0.00805750 0.02447856 -0.004697 255 172 51
0.25974491 0.00776628 0.02498102 -0.004264 255 172 51
0.25905713 0.00894234 0.02540284 -0.003481 255 172 51
0.26265955 0.00844192 0.02399779 -0.004855 255 172 51
0.26052368 0.00731209 0.02437333 -0.004586 255 172 51
0.25878689 0.01184874 0.02607042 -0.002210 255 172 51
0.26173019 0.00723537 0.02348669 -0.004965 255 172 51
0.26330337 0.00957967 0.02410897 -0.004560 255 172 51
0.25936481 0.00693172 0.02437812 -0.004191 255 172 51
0.25836724 0.00736457 0.02483645 -0.003610 255 172 51
0.25762933 0.00969802 0.02569521 -0.002476 255 172 51
0.26204595 0.01297241 0.02543864 -0.002514 255 172 51
0.26317975 0.00775829 0.02313025 -0.005248 255 172 51
0.26439929 0.01155309 0.02392652 -0.003639 255 172 51
0.26439950 0.00899596 0.02307420 -0.004998 255 172 51
0.25987190 0.00644456 0.02324819 -0.004286 255 172 51
0.25708479 0.00821752 0.02524588 -0.002551 255 172 51
0.25565836 0.00998830 0.02564075 -0.001520 255 172 51
0.26053172 0.01413685 0.02638555 -0.001898 255 172 51
0.26276386 0.00702534 0.02216944 -0.005158 255 172 51
0.26127565 0.00648259 0.02220591 -0.004682 255 172 51
0.25820318 0.00636345 0.02388956 -0.003572 255 172 51
0.25670606 0.00660490 0.02445210 -0.002753 255 172 51
0.25624675 0.01279214 0.02650488 -0.001343 255 172 51
0.25896806 0.01461729 0.02701379 -0.001659 255 172 51
0.26226178 0.01541139 0.02617358 -0.001829 255 172 51
0.26469225 0.01522741 0.02471165 -0.002118 255 172 51
0.26397681 0.00772218 0.02234469 -0.005388 255 172 51
0.25790894 0.00568453 0.02231667 -0.003351 255 172 51
0.25517726 0.00720503 0.02480219 -0.001644 255 172 51
0.25429499 0.01225349 0.02608291 -0.000817 255 172 51
0.25756943 0.01382306 0.02687665 -0.001557 255 172 51
0.26059854 0.01568285 0.02702137 -0.001654 255 172 51
0.26500311 0.00813413 0.02184592 -0.005473 255 172 51
0.26413065 0.00733241 0.02096557 -0.005216 255 172 51
0.25690404 0.00583710 0.02350646 -0.002973 255 172 51
0.25554979 0.00626287 0.02440010 -0.002188 255 172 51
0.25294578 0.00779771 0.02461358 -0.000363 255 172 51
0.25331214 0.01038201 0.02536947 -0.000549 255 172 51
0.25498253 0.01390400 0.02674450 -0.001010 255 172 51
0.25633034 0.01467895 0.02726092 -0.001339 255 172 51
0.25764945 0.01493218 0.02733847 -0.001507 255 172 51
0.25947186 0.01589043 0.02753591 -0.001597 255 172 51
0.26196411 0.01705697 0.02722109 -0.001721 255 172 51
0.25568458 0.00575679 0.02379828 -0.002370 255 172 51
0.25595519 0.00533907 0.02260446 -0.002513 255 172 51
0.25467810 0.00594164 0.02416334 -0.001794 255 172 51
0.25377014 0.00632154 0.02438883 -0.001130 255 172 51
0.25225854 0.01213400 0.02545171 -0.000228 255 172 51
0.25338560 0.01413648 0.02637667 -0.000561 255 172 51
0.25832564 0.01568994 0.02770937 -0.001583 255 172 51
0.26044029 0.01672578 0.02780392 -0.001608 255 172 51
0.26523402 0.00787108 0.02101618 -0.005469 255 172 51
0.25640216 0.00519224 0.02120525 -0.002596 255 172 51
0.25149554 0.00993640 0.02462110 0.000148 255 172 51
0.25251511 0.00569730 0.02394299 -0.000776 255 172 51
0.25467530 0.01531910 0.02729804 -0.000920 255 172 51
0.25719938 0.01557266 0.02777684 -0.001506 255 172 51
0.26594949 0.00855407 0.02102934 -0.005383 255 172 51
0.26549581 0.00796624 0.01984302 -0.005088 255 172 51
0.25429741 0.00524656 0.02309183 -0.001794 255 172 51
0.25435835 0.00492687 0.02110788 -0.001802 255 172 51
0.25364920 0.00555067 0.02388924 -0.001403 255 172 51
0.25029537 0.00753394 0.02345257 0.001022 255 172 51
0.25157148 0.00610906 0.02389079 -0.000053 255 172 51
0.25091088 0.01140860 0.02470775 0.000164 255 172 51
0.25186431 0.01391326 0.02569886 -0.000142 255 172 51
0.25340641 0.01553769 0.02687614 -0.000467 255 172 51
0.24934544 0.01074092 0.02361647 0.000749 255 172 51
0.25302541 0.00514669 0.02332035 -0.001194 255 172 51
0.25172418 0.00546949 0.02389076 -0.000561 255 172 51
0.25058365 0.01294584 0.02484545 0.000217 255 172 51
0.25212792 0.01556508 0.02625621 -0.000022 255 172 51
0.25375572 0.01622028 0.02746744 -0.000356 255 172 51
0.26696396 0.00931411 0.01965456 -0.004873 255 172 51
0.25258777 0.00482361 0.02204183 -0.001141 255 172 51
0.24832036 0.00837951 0.02245738 0.001341 255 172 51
0.25080785 0.00552966 0.02312225 0.000161 255 172 51
0.25202960 0.00500415 0.02311594 -0.000824 255 172 51
0.25160682 0.00521806 0.02357705 -0.000530 255 172 51
0.25138292 0.00543479 0.02372067 -0.000354 255 172 51
0.25094986 0.01469291 0.02540969 0.000177 255 172 51
0.25294253 0.01621642 0.02697702 -0.000128 255 172 51
0.26903692 0.01063164 0.01747416 -0.004203 255 172 51
0.25196359 0.00464542 0.01997233 -0.001139 255 172 51
0.24851510 0.00665985 0.02211353 0.001585 255 172 51
0.24631017 0.00966290 0.02110536 0.001419 255 172 51
0.24962671 0.00596823 0.02254404 0.000862 255 172 51
0.24928933 0.01296563 0.02408902 0.000522 255 172 51
0.24953280 0.01475105 0.02460052 0.000459 255 172 51
0.25304821 0.01674569 0.02745686 0.000057 255 172 51
0.25112545 0.00463118 0.02093101 -0.000842 255 172 51
0.24736905 0.00769502 0.02164842 0.001453 255 172 51
0.24776620 0.01341409 0.02309932 0.000832 255 172 51
0.24977334 0.00517298 0.02193790 0.000057 255 172 51
0.25136572 0.00502160 0.02308019 -0.000489 255 172 51
0.25105959 0.00486835 0.02218371 -0.000535 255 172 51
0.25026783 0.00456641 0.01962093 -0.000828 255 172 51
0.24891278 0.00560002 0.02183892 0.000575 255 172 51
0.24726474 0.00651128 0.02109325 0.001365 255 172 51
0.24552554 0.01379033 0.02134920 0.001093 255 172 51
0.24673446 0.00769025 0.02115004 0.001393 255 172 51
0.24876499 0.00466434 0.01909469 -0.000503 255 172 51
0.24968442 0.00473303 0.02070256 -0.000455 255 172 51
0.24815418 0.00573655 0.02136088 0.000713 255 172 51
0.24447235 0.01192796 0.01977062 0.001423 255 172 51
0.24645746 0.01582695 0.02263780 0.000829 255 172 51
0.24626413 0.00721550 0.02049481 0.001439 255 172 51
0.24870278 0.00512929 0.02108378 0.000090 255 172 51
0.24814692 0.01616537 0.02402311 0.000674 255 172 51
0.24755026 0.00472513 0.01761248 -0.000401 255 172 51
0.24765036 0.00542003 0.02049863 0.000397 255 172 51
0.24424942 0.00988339 0.01898952 0.001618 255 172 51
0.24408589 0.01417584 0.01990589 0.001262 255 172 51
0.24538520 0.01578693 0.02172598 0.000915 255 172 51
0.24544416 0.00763360 0.01981204 0.001604 255 172 51
0.24722876 0.00507196 0.01919073 0.000062 255 172 51
0.24833755 0.00488609 0.02010811 -0.000165 255 172 51
0.24661796 0.00591893 0.01999946 0.000814 255 172 51
0.24372965 0.01124666 0.01860845 0.001625 255 172 51
0.24461357 0.00842757 0.01909654 0.001683 255 172 51
0.24331760 0.01291590 0.01833687 0.001705 255 172 51
0.24457864 0.01576580 0.02089428 0.001054 255 172 51
0.24517527 0.01773795 0.02189287 0.000913 255 172 51
0.24699077 0.01799219 0.02360146 0.000793 255 172 51
0.24565205 0.00640308 0.01942065 0.001205 255 172 51
0.24617323 0.00481708 0.01647764 -0.000251 255 172 51
0.24615268 0.00511269 0.01792175 0.000058 255 172 51
0.24316649 0.01038377 0.01713514 0.002072 255 172 51
0.24415216 0.00899354 0.01877163 0.001633 255 172 51
0.24327198 0.01492372 0.01895142 0.001471 255 172 51
0.24370843 0.01578432 0.01985681 0.001210 255 172 51
0.24477775 0.00683328 0.01861145 0.001550 255 172 51
0.24570738 0.00480659 0.01485255 -0.000322 255 172 51
0.24609114 0.00556145 0.01899906 0.000491 255 172 51
0.24384955 0.00880061 0.01806854 0.001816 255 172 51
0.24256605 0.01506731 0.01751421 0.001944 255 172 51
0.24391063 0.01728786 0.02040748 0.001132 255 172 51
0.24518655 0.00585820 0.01822340 0.000717 255 172 51
0.24409799 0.00757465 0.01790793 0.001876 255 172 51
0.24513467 0.00527486 0.01684226 0.000226 255 172 51
0.24539147 0.00489959 0.01596370 -0.000150 255 172 51
0.24239068 0.01291903 0.01614104 0.002401 255 172 51
0.24334416 0.00785111 0.01622085 0.002260 255 172 51
0.24298728 0.01678469 0.01892651 0.001479 255 172 51
0.24410568 0.01861913 0.02092010 0.001067 255 172 51
0.24468832 0.00623611 0.01809937 0.001004 255 172 51
0.24434829 0.00631746 0.01728335 0.001135 255 172 51
0.24511285 0.00498167 0.01315629 -0.000266 255 172 51
0.24474968 0.00508069 0.01556223 0.000027 255 172 51
0.24233338 0.01054292 0.01469131 0.002761 255 172 51
0.24277951 0.00930749 0.01572052 0.002424 255 172 51
0.24211386 0.01736243 0.01727341 0.002016 255 172 51
0.24166775 0.01574007 0.01520535 0.002745 255 172 51
0.24317703 0.01893911 0.01971171 0.001341 255 172 51
0.24551620 0.00489912 0.01195433 -0.000421 255 172 51
0.24455597 0.00511140 0.01444527 -0.000052 255 172 51
0.24171507 0.01317650 0.01378830 0.003034 255 172 51
0.24265084 0.00869407 0.01473647 0.002681 255 172 51
0.24252826 0.01819580 0.01848096 0.001609 255 172 51
0.24382588 0.00611860 0.01578703 0.000944 255 172 51
0.24437751 0.00554170 0.01621187 0.000442 255 172 51
0.24446990 0.00532388 0.01159623 0.000019 255 172 51
0.24394739 0.00556243 0.01335124 0.000283 255 172 51
0.24427781 0.00520419 0.01504195 0.000094 255 172 51
0.24183594 0.01119228 0.01260787 0.003127 255 172 51
0.24287666 0.00756990 0.01434108 0.002188 255 172 51
0.24116306 0.01544620 0.01282072 0.003158 255 172 51
0.24333401 0.00653787 0.01474053 0.001238 255 172 51
0.24415743 0.00541175 0.01546639 0.000300 255 172 51
0.24387054 0.00560789 0.01469443 0.000417 255 172 51
0.24240318 0.00853433 0.01264149 0.003129 255 172 51
0.24349236 0.00599595 0.01220999 0.000679 255 172 51
0.24348897 0.00598701 0.01402749 0.000738 255 172 51
0.24312563 0.00662247 0.01332825 0.001304 255 172 51
0.24083698 0.01676958 0.01214076 0.003224 255 172 51
0.24335945 0.00617081 0.01077257 0.000852 255 172 51
0.24292490 0.00681991 0.01200351 0.001472 255 172 51
0.24264596 0.00726071 0.01110557 0.001895 255 172 51
0.27202019 0.02233102 0.02185400 -0.003354 255 172 51
0.27174503 0.02168833 0.02098979 -0.002518 255 172 51
0.27112779 0.02135193 0.02164788 -0.002407 255 172 51
0.27248910 0.02204654 0.02012929 -0.002640 255 172 51
0.27134794 0.02122059 0.02099943 -0.002151 255 172 51
0.27034125 0.02146486 0.02310115 -0.002935 255 172 51
0.27171692 0.02123971 0.02049169 -0.002162 255 172 51
0.27290168 0.02310108 0.02069737 -0.003490 255 172 51
0.27088860 0.02033633 0.02104979 -0.001832 255 172 51
0.27043113 0.02079110 0.02206363 -0.002140 255 172 51
0.27142790 0.02245368 0.02315537 -0.003834 255 172 51
0.27219751 0.02057909 0.01952302 -0.002003 255 172 51
0.27275965 0.02310697 0.02174371 -0.003985 255 172 51
0.27350265 0.02334104 0.01887357 -0.003155 255 172 51
0.26942933 0.01982220 0.02257642 -0.001891 255 172 51
0.27213407 0.02279161 0.02278528 -0.004099 255 172 51
0.27048799 0.02274202 0.02441973 -0.004162 255 172 51
0.27318689 0.02177374 0.01869650 -0.002536 255 172 51
0.27288556 0.02387049 0.02142564 -0.004057 255 172 51
0.27254814 0.02295849 0.02234779 -0.004161 255 172 51
0.27321813 0.02393991 0.02015249 -0.003667 255 172 51
0.26872101 0.02048597 0.02395898 -0.002524 255 172 51
0.27167633 0.02304929 0.02343275 -0.004308 255 172 51
0.26890117 0.02164108 0.02514775 -0.003601 255 172 51
0.27354246 0.02036297 0.01779469 -0.002533 255 172 51
0.27124882 0.01879274 0.02000003 -0.001525 255 172 51
0.27275655 0.02339515 0.02222943 -0.004333 255 172 51
0.27421060 0.02224959 0.01735469 -0.003093 255 172 51
0.27340767 0.02454909 0.01930975 -0.003564 255 172 51
0.26981953 0.01837498 0.02139996 -0.001530 255 172 51
0.26772952 0.01915738 0.02388443 -0.001962 255 172 51
0.27231568 0.02332774 0.02288154 -0.004395 255 172 51
0.26945645 0.02273717 0.02596682 -0.004660 255 172 51
0.27139419 0.02411611 0.02364841 -0.004478 255 172 51
0.27242061 0.01903376 0.01874212 -0.001923 255 172 51
0.27296430 0.02489940 0.02045979 -0.003843 255 172 51
0.27246180 0.02389417 0.02248823 -0.004389 255 172 51
0.27453718 0.02401531 0.01686038 -0.003511 255 172 51
0.27382576 0.02492068 0.01802159 -0.003451 255 172 51
0.26822183 0.01783319 0.02277485 -0.001720 255 172 51
0.26728040 0.02023792 0.02517764 -0.002613 255 172 51
0.26974395 0.02391022 0.02621329 -0.005158 255 172 51
0.26858386 0.02246298 0.02687215 -0.004792 255 172 51
0.27492678 0.02099046 0.01642806 -0.003431 255 172 51
0.27331269 0.01793460 0.01744301 -0.002451 255 172 51
0.27041155 0.01687972 0.02037704 -0.001895 255 172 51
0.27185985 0.01720420 0.01895870 -0.001968 255 172 51
0.27223971 0.02493174 0.02200429 -0.004166 255 172 51
0.27561420 0.02268252 0.01570786 -0.004002 255 172 51
0.27327064 0.02568060 0.01910595 -0.003600 255 172 51
0.26884297 0.01624186 0.02170074 -0.002093 255 172 51
0.26738745 0.02139996 0.02644777 -0.003662 255 172 51
0.26653868 0.01746714 0.02409281 -0.001761 255 172 51
0.26635471 0.01888885 0.02490586 -0.001939 255 172 51
0.26935977 0.02307657 0.02694072 -0.005384 255 172 51
0.27017248 0.02582936 0.02440956 -0.003514 255 172 51
0.27464107 0.01946199 0.01650729 -0.003215 255 172 51
0.27230397 0.02650495 0.02071384 -0.003072 255 172 51
0.27567378 0.02493974 0.01505506 -0.003718 255 172 51
0.27446121 0.02581415 0.01640996 -0.003587 255 172 51
0.27373448 0.02610481 0.01775077 -0.003491 255 172 51
0.26706311 0.01568108 0.02309402 -0.002153 255 172 51
0.26613507 0.02038361 0.02641145 -0.002843 255 172 51
0.26598746 0.01953727 0.02565950 -0.002260 255 172 51
0.26955366 0.02337891 0.02707139 -0.005519 255 172 51
0.26908726 0.02299618 0.02757406 -0.005002 255 172 51
0.26729447 0.02233814 0.02777237 -0.004166 255 172 51
0.27132159 0.02547543 0.02298900 -0.003982 255 172 51
0.26915690 0.02569829 0.02679308 -0.003485 255 172 51
0.27666903 0.01983527 0.01491538 -0.003409 255 172 51
0.27476776 0.01783242 0.01597023 -0.003402 255 172 51
0.27172181 0.02589018 0.02210877 -0.003617 255 172 51
0.27769557 0.02378084 0.01390445 -0.001908 255 172 51
0.27325419 0.02711470 0.01846624 -0.002561 255 172 51
0.26635471 0.02130164 0.02731526 -0.003517 255 172 51
0.26525795 0.01782992 0.02528837 -0.001814 255 172 51
0.26556715 0.01888045 0.02553848 -0.001975 255 172 51
0.26944187 0.02348353 0.02731967 -0.005264 255 172 51
0.26938978 0.02318779 0.02750533 -0.005081 255 172 51
0.26851499 0.02320719 0.02790493 -0.004644 255 172 51
0.27087507 0.02666899 0.02268472 -0.002736 255 172 51
0.26900488 0.02447794 0.02740632 -0.004634 255 172 51
0.26930398 0.02704722 0.02528164 -0.002204 255 172 51
0.27331644 0.01506483 0.01612897 -0.003294 255 172 51
0.27663639 0.02669473 0.01291695 -0.002536 255 172 51
0.27524605 0.02650793 0.01485314 -0.003441 255 172 51
0.27394882 0.02696273 0.01691237 -0.002819 255 172 51
0.27268648 0.02749144 0.01959947 -0.002134 255 172 51
0.26528814 0.02053767 0.02759837 -0.002838 255 172 51
0.26485538 0.01909069 0.02645794 -0.002220 255 172 51
0.26902550 0.02379961 0.02763630 -0.004922 255 172 51
0.26925826 0.02311586 0.02778783 -0.004795 255 172 51
0.26907116 0.02312302 0.02786486 -0.004710 255 172 51
0.26766345 0.02326286 0.02838299 -0.004129 255 172 51
0.27010912 0.02669445 0.02358300 -0.002636 255 172 51
0.26964357 0.02704998 0.02404446 -0.002234 255 172 51
0.27851704 0.02133965 0.01409340 -0.001404 255 172 51
0.27578703 0.01660166 0.01480468 -0.004452 255 172 51
0.27132198 0.02795110 0.02171236 -0.001515 255 172 51
0.27825797 0.02621942 0.01200674 -0.001051 255 172 51
0.27451411 0.02715452 0.01574719 -0.002708 255 172 51
0.27228233 0.02785103 0.02033257 -0.001732 255 172 51
0.27299306 0.02840153 0.01896233 -0.001252 255 172 51
0.27402291 0.02853075 0.01642406 -0.001279 255 172 51
0.26370060 0.01720479 0.02617573 -0.001804 255 172 51
0.26917851 0.02329134 0.02776759 -0.004808 255 172 51
0.27000478 0.02720680 0.02329320 -0.002109 255 172 51
0.26927412 0.02763079 0.02433289 -0.001613 255 172 51
0.27936044 0.01931966 0.01387631 -0.000815 255 172 51
0.28005376 0.02220842 0.01396600 0.000223 255 172 51
0.27838725 0.01596549 0.01329987 -0.002201 255 172 51
0.27553767 0.01408014 0.01377274 -0.005172 255 172 51
0.27026770 0.02774051 0.02278069 -0.001600 255 172 51
0.27790529 0.02727729 0.01036669 -0.001273 255 172 51
0.27521050 0.02783450 0.01443401 -0.002128 255 172 51
0.26402786 0.01961295 0.02799111 -0.002316 255 172 51
0.26920462 0.02794670 0.02489579 -0.001296 255 172 51
0.26956224 0.02780428 0.02356318 -0.001468 255 172 51
0.27226374 0.02875172 0.02077000 -0.000844 255 172 51
0.27048096 0.02833259 0.02254210 -0.001034 255 172 51
0.27901655 0.02724004 0.01004749 -0.000190 255 172 51
0.27714193 0.02808413 0.01061507 -0.001825 255 172 51
0.27621439 0.02874253 0.01256741 -0.001369 255 172 51
0.26325375 0.01837610 0.02732866 -0.002051 255 172 51
0.26925886 0.02815630 0.02408447 -0.001088 255 172 51
0.27844128 0.01190980 0.01145438 -0.002741 255 172 51
0.27152714 0.02877579 0.02178093 -0.000729 255 172 51
0.27098137 0.02870527 0.02231735 -0.000728 255 172 51
0.26987389 0.02830918 0.02314097 -0.000996 255 172 51
0.27791438 0.02791790 0.00792551 -0.001191 255 172 51
0.27504459 0.02916470 0.01449820 -0.000787 255 172 51
0.27385050 0.02949991 0.01665555 -0.000293 255 172 51
0.26290601 0.01888579 0.02836269 -0.001917 255 172 51
0.26948327 0.02851368 0.02450099 -0.000765 255 172 51
0.26943737 0.02832302 0.02361771 -0.000939 255 172 51
0.27929762 0.01413107 0.01232331 -0.001558 255 172 51
0.27200663 0.02919983 0.02203185 -0.000381 255 172 51
0.27038828 0.02874112 0.02299514 -0.000627 255 172 51
0.27845815 0.02748800 0.00892735 -0.000726 255 172 51
0.27692741 0.02891423 0.01090362 -0.001211 255 172 51
0.27444622 0.02958442 0.01536686 -0.000297 255 172 51
0.27409130 0.02966407 0.01604901 -0.000168 255 172 51
0.26222688 0.01811464 0.02805540 -0.001843 255 172 51
0.26936066 0.02846297 0.02391184 -0.000795 255 172 51
